	state_client_id	block_1
1303727	IA_1319	231
1303783	IA_1320	195
1303888	IA_1321	142
1303975	IA_1322	
1304001	IA_1323	
1304097	IA_1324	238
1304219	IA_1325	
1304220	IA_1326	28
1304222	IA_1327	86
1304532	IA_1328	
1304706	IA_1329	
1304763	IA_1330	209
1304898	IA_1331	27
1305262	IA_1332	209
1305285	IA_1333	100
1305288	IA_1334	
1305344	IA_1335	
1305366	IA_1336	
1305367	IA_1337	
1305401	IA_1338	12
1305430	IA_1339	32
1305454	IA_1340	
1305539	IA_1341	
1305595	IA_1342	116
1305710	IA_1343	250
1305721	IA_1344	27
1305865	IA_1345	196
1306022	IA_1346	142
1306023	IA_1347	142
1306051	IA_1348	119
1306062	IA_1349	231
1306136	IA_1350	
1306219	IA_1351	
1306260	IA_1352	
1306586	IA_1353	146
1306667	IA_1354	116
1306760	IA_1355	116
1306762	IA_1356	116
1306764	IA_1357	116
1306779	IA_1358	27
1306943	IA_1359	32
1306996	IA_1360	
1307131	IA_1361	86
1307240	IA_1362	
1307339	IA_1363	238
1307461	IA_1364	
1307728	IA_1365	57
1308024	IA_1366	
1308040	IA_1367	100
1308066	IA_1368	
1308127	IA_1369	100
1308128	IA_1370	100
1308245	IA_1371	
1308439	IA_1372	
1308876	IA_1373	142
1308939	IA_1374	
1308940	IA_1375	
1309081	IA_1376	5
1309328	IA_1377	195
1309337	IA_1378	
1309384	IA_1379	230
1309497	IA_1380	51
1311251	IA_1381	212
1311459	IA_1382	196
1311593	IA_1383	
1311763	IA_1384	100
1311872	IA_1385	116
1312333	IA_1386	
1312368	IA_1387	
1312596	IA_1388	
1313612	IA_1389	100
1314002	IA_1390	230
1315465	IA_1391	
1316201	IA_1392	
1316244	IA_1393	
1316262	IA_1394	146
1317324	IA_1395	
1318069	IA_1396	5
1318812	IA_1397	195
1323976	IA_1398	212
1325874	IA_1399	212
1327197	IA_1400	27
1327673	IA_1401	100
1327997	IA_1402	
1328877	IA_1403	
1331065	IA_1404	86
1331332	IA_1405	86
1331406	IA_1406	
1334239	IA_1407	220
1334637	IA_1408	
1335735	IA_1409	
1335888	IA_1410	57
1338268	IA_1411	195
1339807	IA_1412	190
1341027	IA_1413	116
1341905	IA_1414	
1345785	IA_1415	
1346031	IA_1416	181
1347589	IA_1417	231
1349836	IA_1418	116
1350319	IA_1419	231
1350654	IA_1420	28
1350847	IA_1421	
1356073	IA_1422	
1356080	IA_1423	
1356098	IA_1424	
1356119	IA_1425	
1356178	IA_1426	181
1356321	IA_1427	100
1356515	IA_1428	
1356788	IA_1429	142
1357011	IA_1430	181
1358575	IA_1431	
1359394	IA_1432	
1359559	IA_1433	5
1360081	IA_1434	100
1360846	IA_1435	
1360851	IA_1436	100
1361041	IA_1437	86
1361532	IA_1438	26
1361632	IA_1439	
1362005	IA_1440	
1363126	IA_1441	
1363820	IA_1442	220
1364756	IA_1443	
1365354	IA_1444	
1366263	IA_1445	
1367100	IA_1446	
1367762	IA_1447	
1368634	IA_1448	
1370771	IA_1449	
1371256	IA_1450	
1371490	IA_1451	116
1371888	IA_1452	
1372457	IA_1453	
1372459	IA_1454	
1372587	IA_1455	
1375061	IA_1456	
1375093	IA_1457	
1376021	IA_1458	
1376308	IA_1459	
1377785	IA_1460	
1379975	IA_1461	
1380270	IA_1462	
1384760	IA_1463	
1387135	IA_1464	195
1387244	IA_1465	
1387332	IA_1466	
1393877	IA_1467	
1398329	IA_1468	
1398944	IA_1469	
1399662	IA_1470	
1406805	IA_1471	
1410903	IA_1472	
1410904	IA_1473	
1416210	IA_1474	
1417227	IA_1475	
1421385	IA_1476	
1421429	IA_1477	28
1421456	IA_1478	195
1421457	IA_1479	100
1421613	IA_1480	
1421644	IA_1481	212
1421645	IA_1482	212
1421660	IA_1483	231
1421661	IA_1484	
1421785	IA_1485	28
1421786	IA_1486	28
1421787	IA_1487	28
1421788	IA_1488	28
1421789	IA_1489	28
1421831	IA_1490	
1421999	IA_1491	
1422023	IA_1492	146
1422031	IA_1493	250
1422051	IA_1494	12
1422213	IA_1495	
1422251	IA_1496	196
1422372	IA_1497	86
1422517	IA_1498	70
1422700	IA_1499	86
1422702	IA_1500	28
1422703	IA_1501	140
1422709	IA_1502	146
1422751	IA_1503	86
1422769	IA_1504	204
1422771	IA_1505	
1422822	IA_1506	
1422842	IA_1507	
1422847	IA_1508	119
1422872	IA_1509	51
1422905	IA_1510	140
1422960	IA_1511	195
1423292	IA_1512	203
1423376	IA_1513	195
1423421	IA_1514	230
1423494	IA_1515	142
1423512	IA_1516	146
1423609	IA_1517	86
1423639	IA_1518	
1423738	IA_1519	
1423754	IA_1520	250
1423827	IA_1521	195
1423959	IA_1522	
1423997	IA_1523	238
1424177	IA_1524	27
1424225	IA_1525	195
1424244	IA_1526	
1424428	IA_1527	100
1424434	IA_1528	190
1424579	IA_1529	
1424601	IA_1530	
1424651	IA_1531	
1424682	IA_1532	
1424789	IA_1533	
1424824	IA_1534	250
1424828	IA_1535	200
1424950	IA_1536	
1425031	IA_1537	
1425242	IA_1538	100
1425257	IA_1539	100
1425269	IA_1540	32
1425294	IA_1541	116
1425297	IA_1542	116
1425298	IA_1543	116
1425365	IA_1544	100
1425417	IA_1545	100
1425431	IA_1546	
1425580	IA_1547	58
1425970	IA_1548	
1426362	IA_1549	
1426442	IA_1550	
1426769	IA_1551	142
1426928	IA_1552	28
1426999	IA_1553	231
1427277	IA_1554	57
1427630	IA_1555	80
1428158	IA_1556	
1428543	IA_1557	204
1428811	IA_1558	238
1428889	IA_1559	32
1429482	IA_1560	
1429924	IA_1561	
1430143	IA_1562	100
1430172	IA_1563	
1430645	IA_1564	
1431213	IA_1565	
1431617	IA_1566	230
1432123	IA_1567	
1432456	IA_1568	57
1432460	IA_1569	
1432533	IA_1570	100
1432659	IA_1571	238
1432681	IA_1572	146
1432887	IA_1573	
1433055	IA_1574	116
1433155	IA_1575	
1433183	IA_1576	
1433703	IA_1577	
1433750	IA_1578	23
1434402	IA_1579	58
1434530	IA_1580	
1434657	IA_1581	
1434687	IA_1582	57
1434731	IA_1583	
1434860	IA_1584	140
1435489	IA_1585	195
1436347	IA_1586	
1436643	IA_1587	209
1436880	IA_1588	100
1436887	IA_1589	
1436937	IA_1590	
1438713	IA_1591	
1439729	IA_1592	
1439731	IA_1593	
1440774	IA_1594	100
1440873	IA_1595	238
1440909	IA_1596	
1442802	IA_1597	
1442907	IA_1598	19
1444468	IA_1599	
1444930	IA_1600	
1445640	IA_1601	
1445641	IA_1602	
1445991	IA_1603	32
1446301	IA_1604	
1446645	IA_1605	
1448900	IA_1606	181
1449198	IA_1607	100
1449642	IA_1608	
1450154	IA_1609	
1451377	IA_1610	
1452369	IA_1611	
1456162	IA_1612	
1456389	IA_1613	
1456495	IA_1614	
1456499	IA_1615	
1458869	IA_1616	100
1459900	IA_1617	
1461549	IA_1618	
1462091	IA_1619	
1467103	IA_1620	
1469646	IA_1621	
1470820	IA_1622	
1473782	IA_1623	
1475404	IA_1624	100
1475663	IA_1625	
1476647	IA_1626	
1476811	IA_1627	
1476999	IA_1628	
1477224	IA_1629	57
1477613	IA_1630	
1477730	IA_1631	
1477734	IA_1632	
1478195	IA_1633	
1478367	IA_1634	
1478617	IA_1635	142
1478730	IA_1636	
1479136	IA_1637	
1480240	IA_1638	
1480857	IA_1639	
1480859	IA_1640	
1481681	IA_1641	
1481859	IA_1642	
1481860	IA_1643	
1481861	IA_1644	
1482837	IA_1645	
1483082	IA_1646	
1483341	IA_1647	
1484446	IA_1648	
1485054	IA_1649	
1485911	IA_1650	
1486253	IA_1651	231
1487770	IA_1652	
1487798	IA_1653	
1488283	IA_1654	
1488401	IA_1655	
1488611	IA_1656	
1489814	IA_1657	
1500264	IA_1658	
1502103	IA_1659	142
1502428	IA_1660	
1506055	IA_1661	
1506457	IA_1662	
1506502	IA_1663	
1507829	IA_1664	
1511623	IA_1665	250
1525685	IA_1666	
1532010	IA_1667	
1539726	IA_1668	
1540232	IA_1669	
1540233	IA_1670	
1542855	IA_1671	
1542870	IA_1672	
1542929	IA_1673	250
1542977	IA_1674	12
1543028	IA_1675	32
1543093	IA_1676	
1543131	IA_1677	32
1543154	IA_1678	
1543231	IA_1679	119
1543320	IA_1680	
1543333	IA_1681	
1543377	IA_1682	
1543531	IA_1683	
1543628	IA_1684	
1543716	IA_1685	
1543731	IA_1686	
1543887	IA_1687	86
1543902	IA_1688	51
1543904	IA_1689	
1543973	IA_1690	
1544147	IA_1691	
1544154	IA_1692	51
1544242	IA_1693	116
1544312	IA_1694	
1544334	IA_1695	
1544458	IA_1696	57
1544489	IA_1697	90
1544576	IA_1698	116
1545198	IA_1699	
1545243	IA_1700	212
1545317	IA_1701	181
1545326	IA_1702	
1545630	IA_1703	
1545745	IA_1704	
1546401	IA_1705	
1546748	IA_1706	
1546760	IA_1707	
1546845	IA_1708	
1547465	IA_1709	
1547567	IA_1710	57
1547661	IA_1711	58
1548212	IA_1712	
1548648	IA_1713	
1548669	IA_1714	70
1548756	IA_1715	
1548886	IA_1716	250
1548887	IA_1717	250
1549062	IA_1718	
1549066	IA_1719	181
1549138	IA_1720	
1549263	IA_1721	
1549803	IA_1722	
1549866	IA_1723	230
1550006	IA_1724	86
1550019	IA_1725	161
1550231	IA_1726	
1550701	IA_1727	
1551442	IA_1728	
1551688	IA_1729	
1551890	IA_1730	
1552126	IA_1731	
1552895	IA_1732	200
1553576	IA_1733	
1553577	IA_1734	
1553595	IA_1735	
1553957	IA_1736	
1553959	IA_1737	
1554061	IA_1738	
1554487	IA_1739	196
1554639	IA_1740	220
1554765	IA_1741	142
1554795	IA_1742	142
1554879	IA_1743	
1555015	IA_1744	116
1555370	IA_1745	
1555447	IA_1746	
1556998	IA_1747	
1557287	IA_1748	
1557504	IA_1749	
1557771	IA_1750	
1557784	IA_1751	
1558383	IA_1752	58
1558887	IA_1753	
1559321	IA_1754	
1560018	IA_1755	
1561490	IA_1756	
1561605	IA_1757	
1561687	IA_1758	
1563858	IA_1759	
1563903	IA_1760	212
1565172	IA_1761	
1565672	IA_1762	
1566168	IA_1763	200
1567569	IA_1764	
1569507	IA_1765	
1571369	IA_1766	
1571370	IA_1767	
1571429	IA_1768	
1573629	IA_1769	
1578874	IA_1770	
1581637	IA_1771	100
1581647	IA_1772	230
1581771	IA_1773	
1581932	IA_1774	
1582064	IA_1775	
1582083	IA_1776	200
1582724	IA_1777	
1582823	IA_1778	
1583544	IA_1779	
1585949	IA_1780	
1586003	IA_1781	
1586004	IA_1782	
1586442	IA_1783	
1586993	IA_1784	
1587216	IA_1785	
1587689	IA_1786	
1588247	IA_1787	
1588659	IA_1788	
1588823	IA_1789	
1589285	IA_1790	
1590134	IA_1791	
1590395	IA_1792	
1591324	IA_1793	230
1592667	IA_1794	
1593430	IA_1795	
1594333	IA_1796	
1595748	IA_1797	
1596532	IA_1798	
1596642	IA_1799	
1596667	IA_1800	
1596819	IA_1801	
1597758	IA_1802	
1599851	IA_1803	
1601958	IA_1804	
1602094	IA_1805	
1603135	IA_1806	
1606902	IA_1807	
1607452	IA_1808	100
1607453	IA_1809	100
1607991	IA_1810	
1609529	IA_1811	
1609639	IA_1812	
1610884	IA_1813	
1613227	IA_1814	
1614306	IA_1815	
1625802	IA_1816	
1629925	IA_1817	
1630338	IA_1818	
1633218	IA_1819	
1635295	IA_1820	
1643446	WI_0	119
1643448	WI_1	240
1643449	WI_2	57
1643472	WI_3	57
1643583	WI_4	18
1643590	WI_5	90
1643633	WI_6	26
1643635	WI_7	
1643642	WI_8	176
1643712	WI_9	176
1643739	WI_10	40
1643763	WI_11	90
1643764	WI_12	176
1643767	WI_13	114
1643782	WI_14	90
1643799	WI_15	77
1643812	WI_16	77
1643850	WI_17	
1643856	WI_18	
1643860	WI_19	189
1643861	WI_20	202
1643868	WI_21	201
1643896	WI_22	18
1643901	WI_23	121
1643916	WI_24	230
1643963	WI_25	119
1643987	WI_26	18
1643997	WI_27	207
1643999	WI_28	18
1644041	WI_29	18
1644053	WI_30	18
1644115	WI_31	230
1644144	WI_32	131
1644158	WI_33	131
1644170	WI_34	131
1644248	WI_35	119
1644251	WI_36	57
1644252	WI_37	
1644254	WI_38	91
1644256	WI_39	230
1644268	WI_40	189
1644280	WI_41	90
1644290	WI_42	90
1644298	WI_43	114
1644304	WI_44	176
1644309	WI_45	31
1644439	WI_46	18
1644460	WI_47	131
1644477	WI_48	207
1644478	WI_49	108
1644504	WI_50	108
1644544	WI_51	26
1644561	WI_52	90
1644580	WI_53	31
1644623	WI_54	119
1644649	WI_55	14
1644686	WI_56	114
1644691	WI_57	2
1644948	WI_58	121
1644955	WI_59	219
1644959	WI_60	57
1645034	WI_61	114
1645044	WI_62	
1645057	WI_63	91
1645062	WI_64	155
1645083	WI_65	155
1645177	WI_66	230
1645300	WI_67	2
1645334	WI_68	230
1645340	WI_69	121
1645352	WI_70	
1645353	WI_71	121
1645362	WI_72	202
1645366	WI_73	31
1645478	WI_74	31
1645514	WI_75	202
1645521	WI_76	207
1645523	WI_77	92
1645524	WI_78	240
1645540	WI_79	
1645541	WI_80	57
1645615	WI_81	176
1645618	WI_82	114
1645621	WI_83	
1645630	WI_84	121
1645670	WI_85	207
1645675	WI_86	
1645682	WI_87	90
1645692	WI_88	114
1645716	WI_89	119
1645729	WI_90	57
1645744	WI_91	131
1645747	WI_92	155
1645750	WI_93	57
1645752	WI_94	18
1645764	WI_95	
1645766	WI_96	219
1645769	WI_97	230
1645792	WI_98	189
1645800	WI_99	201
1645801	WI_100	108
1645812	WI_101	77
1645815	WI_102	230
1645851	WI_103	219
1645862	WI_104	88
1645870	WI_105	219
1645895	WI_106	181
1645900	WI_107	219
1645903	WI_108	18
1645923	WI_109	26
1645940	WI_110	219
1645944	WI_111	77
1646243	WI_112	176
1646265	WI_113	119
1646309	WI_114	189
1646312	WI_115	202
1646328	WI_116	114
1646341	WI_117	42
1646349	WI_118	119
1646368	WI_119	31
1646455	WI_120	119
1646469	WI_121	201
1646470	WI_122	202
1646471	WI_123	240
1646476	WI_124	230
1646537	WI_125	176
1646543	WI_126	240
1646561	WI_127	181
1646563	WI_128	194
1646567	WI_129	40
1646591	WI_130	131
1646592	WI_131	
1646594	WI_132	189
1646637	WI_133	207
1646644	WI_134	14
1646650	WI_135	155
1646760	WI_136	14
1646943	WI_137	14
1647168	WI_138	181
1647175	WI_139	41
1647176	WI_140	42
1647200	WI_141	
1647201	WI_142	42
1647211	WI_143	189
1647213	WI_144	88
1647223	WI_145	108
1647228	WI_146	119
1647245	WI_147	236
1647257	WI_148	181
1647284	WI_149	108
1647429	WI_150	131
1647447	WI_151	181
1647463	WI_152	240
1647522	WI_153	119
1647548	WI_154	189
1647550	WI_155	230
1647561	WI_156	230
1647578	WI_157	236
1647586	WI_158	31
1647638	WI_159	57
1647649	WI_160	41
1647700	WI_161	240
1647734	WI_162	119
1647745	WI_163	202
1647746	WI_164	119
1647781	WI_165	189
1647783	WI_166	207
1647787	WI_167	31
1647846	WI_168	50
1647950	WI_169	18
1647958	WI_170	181
1647967	WI_171	119
1647992	WI_172	88
1647999	WI_173	
1648004	WI_174	77
1648042	WI_175	236
1648065	WI_176	92
1648107	WI_177	131
1648137	WI_178	77
1648139	WI_179	88
1648206	WI_180	230
1648211	WI_181	219
1648220	WI_182	131
1648221	WI_183	41
1648241	WI_184	236
1648249	WI_185	
1648255	WI_186	88
1648258	WI_187	207
1648268	WI_188	131
1648270	WI_189	119
1648285	WI_190	219
1648286	WI_191	119
1648321	WI_192	119
1648341	WI_193	131
1648346	WI_194	
1648347	WI_195	176
1648373	WI_196	14
1648484	WI_197	176
1648516	WI_198	26
1648540	WI_199	91
1648541	WI_200	
1648551	WI_201	50
1648589	WI_202	219
1648594	WI_203	236
1648596	WI_204	
1648598	WI_205	155
1648645	WI_206	65
1648854	WI_207	155
1648884	WI_208	176
1648888	WI_209	119
1648914	WI_210	18
1648929	WI_211	
1648931	WI_212	155
1648938	WI_213	175
1649022	WI_214	201
1649028	WI_215	
1649101	WI_216	207
1649108	WI_217	40
1649112	WI_218	121
1649116	WI_219	121
1649134	WI_220	176
1649141	WI_221	
1649146	WI_222	176
1649147	WI_223	18
1649157	WI_224	121
1649158	WI_225	88
1649165	WI_226	31
1649312	WI_227	114
1649314	WI_228	90
1649318	WI_229	
1649319	WI_230	189
1649322	WI_231	202
1649323	WI_232	
1649340	WI_233	230
1649352	WI_234	189
1649358	WI_235	57
1649367	WI_236	155
1649374	WI_237	
1649377	WI_238	
1649380	WI_239	
1649382	WI_240	
1649384	WI_241	
1649386	WI_242	18
1649458	WI_243	119
1649466	WI_244	236
1649477	WI_245	119
1649481	WI_246	155
1649497	WI_247	18
1649513	WI_248	91
1649515	WI_249	
1649519	WI_250	189
1649528	WI_251	202
1649529	WI_252	
1649548	WI_253	91
1649571	WI_254	119
1649579	WI_255	14
1649620	WI_256	50
1649623	WI_257	31
1649631	WI_258	18
1649664	WI_259	57
1649665	WI_260	166
1649677	WI_261	181
1649679	WI_262	
1649682	WI_263	166
1649691	WI_264	77
1649702	WI_265	181
1649708	WI_266	119
1649711	WI_267	
1649714	WI_268	
1649721	WI_269	18
1649730	WI_270	155
1649735	WI_271	194
1649741	WI_272	189
1649744	WI_273	181
1649745	WI_274	
1649751	WI_275	131
1649793	WI_276	
1649817	WI_277	
1649818	WI_278	
1649819	WI_279	181
1649824	WI_280	108
1649827	WI_281	166
1649874	WI_282	181
1649876	WI_283	
1649877	WI_284	207
1649922	WI_285	119
1649941	WI_286	194
1649944	WI_287	
1649946	WI_288	
1649951	WI_289	155
1649963	WI_290	131
1649968	WI_291	42
1649971	WI_292	155
1649990	WI_293	26
1649994	WI_294	
1650002	WI_295	108
1650003	WI_296	119
1650021	WI_297	181
1650024	WI_298	57
1650025	WI_299	201
1650027	WI_300	181
1650031	WI_301	181
1650036	WI_302	
1650044	WI_303	
1650047	WI_304	236
1650060	WI_305	18
1650106	WI_306	91
1650121	WI_307	108
1650132	WI_308	181
1650160	WI_309	190
1650176	WI_310	41
1650182	WI_311	18
1650234	WI_312	40
1650257	WI_313	88
1650260	WI_314	
1650261	WI_315	114
1650265	WI_316	119
1650271	WI_317	202
1650279	WI_318	219
1650281	WI_319	114
1650292	WI_320	88
1650294	WI_321	240
1650298	WI_322	31
1650346	WI_323	108
1650356	WI_324	40
1650368	WI_325	230
1650370	WI_326	
1650374	WI_327	108
1650411	WI_328	190
1650426	WI_329	114
1650468	WI_330	50
1650471	WI_331	108
1650542	WI_332	230
1650547	WI_333	236
1650554	WI_334	190
1650558	WI_335	14
1650579	WI_336	18
1650589	WI_337	
1650590	WI_338	176
1650611	WI_339	18
1650619	WI_340	
1650620	WI_341	90
1650628	WI_342	
1650631	WI_343	202
1650633	WI_344	18
1650635	WI_345	119
1650644	WI_346	26
1650647	WI_347	166
1650652	WI_348	119
1650659	WI_349	41
1650663	WI_350	
1650671	WI_351	50
1650683	WI_352	
1650685	WI_353	176
1650687	WI_354	
1650698	WI_355	26
1650703	WI_356	
1650706	WI_357	176
1650715	WI_358	18
1650720	WI_359	
1650730	WI_360	88
1650736	WI_361	119
1650747	WI_362	
1650748	WI_363	
1650750	WI_364	18
1650757	WI_365	
1650760	WI_366	
1650763	WI_367	
1650767	WI_368	
1650768	WI_369	31
1650780	WI_370	121
1650784	WI_371	121
1650791	WI_372	2
1650795	WI_373	
1650799	WI_374	
1650800	WI_375	
1650801	WI_376	201
1650821	WI_377	
1650824	WI_378	201
1650847	WI_379	
1650849	WI_380	
1650851	WI_381	
1650855	WI_382	
1650871	WI_383	121
1650885	WI_384	201
1651003	WI_385	
1651004	WI_386	207
1651011	WI_387	
1651012	WI_388	18
1651023	WI_389	90
1651057	WI_390	
1651065	WI_391	
1651067	WI_392	18
1651074	WI_393	
1651085	WI_394	18
1651094	WI_395	
1651097	WI_396	77
1651106	WI_397	
1651108	WI_398	194
1651110	WI_399	176
1651120	WI_400	121
1651210	WI_401	18
1651216	WI_402	26
1651227	WI_403	189
1651229	WI_404	
1651234	WI_405	190
1651247	WI_406	
1651248	WI_407	121
1651249	WI_408	
1651273	WI_409	207
1651274	WI_410	155
1651275	WI_411	42
1651296	WI_412	194
1651297	WI_413	
1651299	WI_414	
1651300	WI_415	
1651301	WI_416	119
1651302	WI_417	
1651306	WI_418	31
1651315	WI_419	202
1651316	WI_420	194
1651337	WI_421	
1651339	WI_422	189
1651343	WI_423	
1651344	WI_424	
1651345	WI_425	
1651347	WI_426	91
1651395	WI_427	
1651396	WI_428	
1651405	WI_429	90
1651415	WI_430	42
1651417	WI_431	176
1651420	WI_432	
1651433	WI_433	
1651434	WI_434	121
1651446	WI_435	236
1651449	WI_436	
1651453	WI_437	
1651457	WI_438	
1651469	WI_439	
1651470	WI_440	
1651472	WI_441	
1651473	WI_442	190
1651530	WI_443	230
1651539	WI_444	119
1651561	WI_445	
1651562	WI_446	
1651564	WI_447	240
1651565	WI_448	77
1651574	WI_449	
1651575	WI_450	
1651577	WI_451	
1651578	WI_452	
1651581	WI_453	
1651582	WI_454	
1651583	WI_455	
1651584	WI_456	
1651585	WI_457	114
1651587	WI_458	
1651588	WI_459	
1651595	WI_460	189
1651601	WI_461	57
1651604	WI_462	
1651606	WI_463	18
1651612	WI_464	
1651613	WI_465	
1651615	WI_466	
1651617	WI_467	176
1651623	WI_468	91
1651626	WI_469	
1651629	WI_470	
1651631	WI_471	
1651632	WI_472	
1651634	WI_473	155
1651635	WI_474	114
1651639	WI_475	
1651642	WI_476	88
1651650	WI_477	
1651655	WI_478	
1651656	WI_479	
1651658	WI_480	181
1651669	WI_481	
1651672	WI_482	
1651673	WI_483	219
1651674	WI_484	
1651677	WI_485	92
1651684	WI_486	
1651685	WI_487	
1651688	WI_488	
1651689	WI_489	121
1651700	WI_490	
1651702	WI_491	
1651704	WI_492	42
1651706	WI_493	
1651713	WI_494	230
1651716	WI_495	
1651718	WI_496	
1651720	WI_497	
1651721	WI_498	
1651722	WI_499	
1651724	WI_500	240
1651785	WI_501	
1651787	WI_502	
1651788	WI_503	
1651789	WI_504	88
1651790	WI_505	
1651792	WI_506	
1651793	WI_507	
1651794	WI_508	
1651795	WI_509	155
1651809	WI_510	
1651810	WI_511	219
1651811	WI_512	219
1651814	WI_513	189
1651832	WI_514	
1651833	WI_515	181
1651839	WI_516	131
1651843	WI_517	131
1651851	WI_518	88
1651871	WI_519	202
1651873	WI_520	114
1651908	WI_521	90
1651945	WI_522	88
1651948	WI_523	207
1651985	WI_524	121
1651986	WI_525	181
1652017	WI_526	207
1652041	WI_527	176
1652132	WI_528	31
1652274	WI_529	
1652284	WI_530	176
1652309	WI_531	114
1652329	WI_532	
1652332	WI_533	50
1652334	WI_534	176
1652341	WI_535	
1652342	WI_536	50
1652378	WI_537	219
1652392	WI_538	219
1652394	WI_539	219
1652395	WI_540	181
1652403	WI_541	201
1652455	WI_542	240
1652591	WI_543	
1653100	WI_544	236
1653105	WI_545	207
1653418	WI_546	155
1653485	WI_547	
1653496	WI_548	
1653923	WI_549	219
1654049	WI_550	
1654206	WI_551	
1654417	WI_552	166
1654466	WI_553	194
1654472	WI_554	41
1654528	WI_555	
1654533	WI_556	
1654536	WI_557	236
1654646	WI_558	
1654649	WI_559	
1654654	WI_560	26
1654715	WI_561	41
1655139	WI_562	194
1655302	WI_563	
1655359	WI_564	
1655404	WI_565	
1655446	WI_566	230
1655573	WI_567	
1655580	WI_568	41
1655744	WI_569	
1655749	WI_570	155
1655766	WI_571	
1655767	WI_572	
1655859	WI_573	
1655862	WI_574	
1655876	WI_575	18
1655924	WI_576	108
1655928	WI_577	
1655929	WI_578	
1655933	WI_579	88
1655966	WI_580	
1655972	WI_581	14
1655986	WI_582	
1656178	WI_583	201
1656188	WI_584	189
1656218	WI_585	
1656230	WI_586	
1656242	WI_587	194
1656249	WI_588	176
1656250	WI_589	
1656264	WI_590	236
1656278	WI_591	
1656280	WI_592	88
1656282	WI_593	181
1656286	WI_594	
1656288	WI_595	50
1656312	WI_596	
1656316	WI_597	230
1656317	WI_598	219
1656321	WI_599	
1656323	WI_600	31
1656331	WI_601	114
1656337	WI_602	
1656340	WI_603	
1656341	WI_604	18
1656352	WI_605	181
1656355	WI_606	189
1656364	WI_607	121
1656378	WI_608	88
1656381	WI_609	
1656383	WI_610	
1656385	WI_611	
1656386	WI_612	
1656390	WI_613	
1656391	WI_614	
1656392	WI_615	
1656398	WI_616	236
1656409	WI_617	
1656414	WI_618	
1656420	WI_619	194
1656424	WI_620	
1656428	WI_621	
1656431	WI_622	
1656434	WI_623	
1656435	WI_624	194
1656437	WI_625	131
1656444	WI_626	
1656445	WI_627	
1656446	WI_628	
1656447	WI_629	
1656450	WI_630	
1656451	WI_631	
1656454	WI_632	
1656457	WI_633	
1656458	WI_634	
1656459	WI_635	
1656477	WI_636	131
1656479	WI_637	
1656481	WI_638	176
1656486	WI_639	181
1656489	WI_640	
1656491	WI_641	
1656492	WI_642	
1656493	WI_643	
1656494	WI_644	
1656499	WI_645	
1656501	WI_646	
1656505	WI_647	91
1656508	WI_648	230
1656509	WI_649	
1656517	WI_650	
1656519	WI_651	57
1656528	WI_652	
1656529	WI_653	
1656530	WI_654	
1656532	WI_655	
1656534	WI_656	
1656536	WI_657	
1656537	WI_658	202
1656559	WI_659	
1656565	WI_660	
1656569	WI_661	
1656570	WI_662	
1656571	WI_663	
1656572	WI_664	
1656575	WI_665	181
1656578	WI_666	119
1656579	WI_667	
1656580	WI_668	
1656582	WI_669	88
1656583	WI_670	
1656584	WI_671	
1656585	WI_672	77
1656589	WI_673	
1656590	WI_674	
1656594	WI_675	230
1656597	WI_676	
1656600	WI_677	
1656601	WI_678	
1656606	WI_679	108
1656607	WI_680	
1656608	WI_681	
1656609	WI_682	
1656611	WI_683	
1656612	WI_684	50
1656614	WI_685	119
1656617	WI_686	
1656620	WI_687	
1656624	WI_688	
1656626	WI_689	
1656628	WI_690	
1656629	WI_691	
1656636	WI_692	
1656640	WI_693	26
1656716	WI_694	230
1658081	WI_695	88
1659229	WI_696	181
1659908	WI_697	189
1660002	WI_698	
1660118	WI_699	
1662014	WI_700	207
1662236	WI_701	91
1662627	WI_702	
1663362	WI_703	
1663589	WI_704	
1663864	WI_705	230
1664275	WI_706	181
1669100	WI_707	
1670370	WI_708	
1671479	WI_709	
1672735	WI_710	
1672752	WI_711	
1672763	WI_712	
1672985	WI_713	219
1673022	WI_714	
1673093	WI_715	
1673094	WI_716	
1673109	WI_717	
1673117	WI_718	
1673159	WI_719	
1673197	WI_720	91
1673214	WI_721	
1673219	WI_722	207
1673223	WI_723	
1673234	WI_724	
1673238	WI_725	
1673242	WI_726	
1673244	WI_727	240
1673249	WI_728	
1673259	WI_729	
1673261	WI_730	
1673278	WI_731	
1673280	WI_732	
1673284	WI_733	
1673286	WI_734	194
1673299	WI_735	40
1673301	WI_736	
1673328	WI_737	194
1673335	WI_738	90
1673336	WI_739	
1673339	WI_740	
1673340	WI_741	
1673342	WI_742	
1673343	WI_743	155
1673347	WI_744	
1673349	WI_745	
1673350	WI_746	
1673351	WI_747	91
1673359	WI_748	
1673363	WI_749	
1673365	WI_750	
1673366	WI_751	
1673373	WI_752	
1673375	WI_753	230
1673435	WI_754	
1673437	WI_755	202
1673443	WI_756	
1673448	WI_757	
1673449	WI_758	
1673451	WI_759	
1673452	WI_760	
1673453	WI_761	
1673459	WI_762	230
1673464	WI_763	
1673476	WI_764	181
1673489	WI_765	
1673494	WI_766	
1673495	WI_767	176
1673500	WI_768	
1673501	WI_769	181
1673502	WI_770	41
1673506	WI_771	
1673512	WI_772	
1673514	WI_773	90
1673517	WI_774	155
1673550	WI_775	
1673551	WI_776	91
1673553	WI_777	
